Candidate Organization Link,Industry,Industry Group Description,Industry Group Wiki Page,duplicate
http://www.asaecenter.org,"Advertising, business, marketing","Association management is a field of management which focuses on the management of associations. There are more than 25,000 national associations and 65,000 local, state or regional associations in the United States. These organizations employ more than 500,000 professionals.",https://en.wikipedia.org/wiki/Association_management,False
http://www.ausae.org.au,"Advertising, business, marketing","Association management is a field of management which focuses on the management of associations. There are more than 25,000 national associations and 65,000 local, state or regional associations in the United States. These organizations employ more than 500,000 professionals.",https://en.wikipedia.org/wiki/Association_management,False
http://www.esae.org,"Advertising, business, marketing","Association management is a field of management which focuses on the management of associations. There are more than 25,000 national associations and 65,000 local, state or regional associations in the United States. These organizations employ more than 500,000 professionals.",https://en.wikipedia.org/wiki/Association_management,False
http://www.csae.com,"Advertising, business, marketing","Association management is a field of management which focuses on the management of associations. There are more than 25,000 national associations and 65,000 local, state or regional associations in the United States. These organizations employ more than 500,000 professionals.",https://en.wikipedia.org/wiki/Association_management,False
http://www.issuelab.org,"Advertising, business, marketing","
",https://en.wikipedia.org/wiki/Nonprofit_organization,False
http://online.lewisu.edu,"Advertising, business, marketing","
",https://en.wikipedia.org/wiki/Nonprofit_organization,False
http://www.communityassociations.net,"Advertising, business, marketing","A community association is a nongovernmental association of participating members of a community, such as a neighborhood, village, condominium, cooperative, or group of homeowners or property owners in a delineated geographic area. Participation may be voluntary, require a specific residency, or require participation in an intentional community. Community associations may serve as social clubs, community promotional groups, service organizations, youth sports group or quasi-governmental groups.
",https://en.wikipedia.org/wiki/Community_association,False
https://www.360virtualshowflat.com,"Advertising, business, marketing","A condominium, often shortened to condo, is a type of real estate divided into several units that are each separately owned, surrounded by common areas jointly owned.
",https://en.wikipedia.org/wiki/Condominium,False
https://www.propertyreview.sg,"Advertising, business, marketing","A condominium, often shortened to condo, is a type of real estate divided into several units that are each separately owned, surrounded by common areas jointly owned.
",https://en.wikipedia.org/wiki/Condominium,False
http://www.cci.ca,"Advertising, business, marketing","A condominium, often shortened to condo, is a type of real estate divided into several units that are each separately owned, surrounded by common areas jointly owned.
",https://en.wikipedia.org/wiki/Condominium,False
http://www.caionline.org,"Advertising, business, marketing","A condominium, often shortened to condo, is a type of real estate divided into several units that are each separately owned, surrounded by common areas jointly owned.
",https://en.wikipedia.org/wiki/Condominium,False
http://www.aapor.org,"Advertising, business, marketing","The American Association for Public Opinion Research (AAPOR) is a professional organization of more than 2,000 public opinion and survey research professionals in the United States and from around the world, with members from academia, media, government, the non-profit sector and private industry. AAPOR publishes three academic journals:  Public Opinion Quarterly, Survey Practice and the Journal for Survey Statistics and Methodology. It holds an annual research conference and maintains a ""Code of Professional Ethics and Practices"", for survey research which all members agree to follow.
",https://en.wikipedia.org/wiki/American_Association_for_Public_Opinion_Research,False
http://www.esomar.org,"Advertising, business, marketing","ESOMAR (formerly known as The European Society for Opinion and Market Research) is a membership organization representing the interests of the data, research and insights profession at an international level.",https://en.wikipedia.org/wiki/European_Society_for_Opinion_and_Marketing_Research,False
http://keionline.org,"Advertising, business, marketing","The Special 301 Report is prepared annually by the Office of the United States Trade Representative (USTR) that identifies trade barriers to United States companies and products due to the intellectual property laws, such as copyright, patents and trademarks, in other countries. By April 30 of each year, the USTR must identify countries which do not provide ""adequate and effective"" protection of intellectual property rights or ""fair and equitable market access to United States persons that rely upon intellectual property rights"".[1]
",https://en.wikipedia.org/wiki/Special_301_Report,False
http://infojustice.org,"Advertising, business, marketing","The Special 301 Report is prepared annually by the Office of the United States Trade Representative (USTR) that identifies trade barriers to United States companies and products due to the intellectual property laws, such as copyright, patents and trademarks, in other countries. By April 30 of each year, the USTR must identify countries which do not provide ""adequate and effective"" protection of intellectual property rights or ""fair and equitable market access to United States persons that rely upon intellectual property rights"".[1]
",https://en.wikipedia.org/wiki/Special_301_Report,False
http://www.ustr.gov,"Advertising, business, marketing","The Special 301 Report is prepared annually by the Office of the United States Trade Representative (USTR) that identifies trade barriers to United States companies and products due to the intellectual property laws, such as copyright, patents and trademarks, in other countries. By April 30 of each year, the USTR must identify countries which do not provide ""adequate and effective"" protection of intellectual property rights or ""fair and equitable market access to United States persons that rely upon intellectual property rights"".[1]
",https://en.wikipedia.org/wiki/Special_301_Report,False
https://ustr.gov,"Advertising, business, marketing","The Special 301 Report is prepared annually by the Office of the United States Trade Representative (USTR) that identifies trade barriers to United States companies and products due to the intellectual property laws, such as copyright, patents and trademarks, in other countries. By April 30 of each year, the USTR must identify countries which do not provide ""adequate and effective"" protection of intellectual property rights or ""fair and equitable market access to United States persons that rely upon intellectual property rights"".[1]
",https://en.wikipedia.org/wiki/Special_301_Report,False
http://www.osec.doc.gov,"Advertising, business, marketing","The Special 301 Report is prepared annually by the Office of the United States Trade Representative (USTR) that identifies trade barriers to United States companies and products due to the intellectual property laws, such as copyright, patents and trademarks, in other countries. By April 30 of each year, the USTR must identify countries which do not provide ""adequate and effective"" protection of intellectual property rights or ""fair and equitable market access to United States persons that rely upon intellectual property rights"".[1]
",https://en.wikipedia.org/wiki/Special_301_Report,False
https://www.worldcat.org,"Advertising, business, marketing","The Public Relations Journal is an open-access peer-reviewed, electronic academic journal covering topics having to do with public relations and communication studies. It is published quarterly by the Public Relations Society of America. The editor-in-chief is Donald K. Wright (Boston University).",https://en.wikipedia.org/wiki/Public_Relations_Journal,False
http://www.christmastree.org.uk,Agriculture,"The British Christmas Tree Growers Association is the trade association for those who grow specialist Christmas Trees in Great Britain and Northern Ireland. Membership is open to those who intend to grow or are growing trees for the Christmas market. Associate membership is available for those who provide goods and services to the Christmas Tree sector.
",https://en.wikipedia.org/wiki/British_Christmas_Tree_Growers_Association,False
http://www.bctga.co.uk,Agriculture,"The British Christmas Tree Growers Association is the trade association for those who grow specialist Christmas Trees in Great Britain and Northern Ireland. Membership is open to those who intend to grow or are growing trees for the Christmas market. Associate membership is available for those who provide goods and services to the Christmas Tree sector.
",https://en.wikipedia.org/wiki/British_Christmas_Tree_Growers_Association,False
http://www.christmastree.org,Agriculture,"The National Christmas Tree Association (NCTA) is a professional organization in the United States of over 5,100 ""Christmas tree professionals"" in various capacities. The group focuses its work into three areas: promotion and research, federal representation (which includes Congressional lobbying), and professional education.[1] The association was founded in 1955 and has more than 1,800 members.[2]
",https://en.wikipedia.org/wiki/National_Christmas_Tree_Association,False
https://www.eppo.int,Agriculture,The Insecticide Resistance Action Committee (IRAC) was formed in 1984 and works as a specialist technical group of the industry association CropLife to be able to provide a coordinated industry response to prevent or delay the development of insecticide resistance in insect and mite pests. IRAC strives to facilitate communication and education on insecticide and traits resistance as well as to promote the development and facilitate the implementation of insecticide resistance management strategies.,https://en.wikipedia.org/wiki/Insecticide_Resistance_Action_Committee,False
http://www.indymedia.org.uk,"Clothing, apparel, footwear, fashion","The British Fashion Council (BFC) is a non-profit trade group for British fashion designers founded in 1983. Its main goal is to promote British fashion design in both the UK and internationally. Organising the twice-yearly London Fashion Week is one of the primary activities.
",https://en.wikipedia.org/wiki/British_Fashion_Council,False
http://www.britishfashioncouncil.com,"Clothing, apparel, footwear, fashion","The British Fashion Council (BFC) is a non-profit trade group for British fashion designers founded in 1983. Its main goal is to promote British fashion design in both the UK and internationally. Organising the twice-yearly London Fashion Week is one of the primary activities.
",https://en.wikipedia.org/wiki/British_Fashion_Council,False
http://www.britishfashioncouncil.co.uk,"Clothing, apparel, footwear, fashion","The British Fashion Council (BFC) is a non-profit trade group for British fashion designers founded in 1983. Its main goal is to promote British fashion design in both the UK and internationally. Organising the twice-yearly London Fashion Week is one of the primary activities.
",https://en.wikipedia.org/wiki/British_Fashion_Council,False
http://www.modeaparis.com,"Clothing, apparel, footwear, fashion","The Fédération française de la couture, du prêt-à-porter des couturiers et des créateurs de mode (English: French Federation of Fashion and of Ready-to-Wear Couturiers and Fashion Designers) is the governing body for the French fashion industry.  The Federation was created in 1973, growing out of an older trade association (which still exists within the Federation), the Chambre syndicale de la haute couture parisienne which was created in 1868.   The Federation comprises three separate  trade associations:
",https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_fran%C3%A7aise_de_la_couture,False
http://www.vam.ac.uk,"Clothing, apparel, footwear, fashion","The Fédération française de la couture, du prêt-à-porter des couturiers et des créateurs de mode (English: French Federation of Fashion and of Ready-to-Wear Couturiers and Fashion Designers) is the governing body for the French fashion industry.  The Federation was created in 1973, growing out of an older trade association (which still exists within the Federation), the Chambre syndicale de la haute couture parisienne which was created in 1868.   The Federation comprises three separate  trade associations:
",https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_fran%C3%A7aise_de_la_couture,False
http://www.acore.org,Energy,"Founded in 2001, the American Council on Renewable Energy (ACORE) is a member-based, 501(c)(3) national non-profit organization that unites finance, policy and technology to accelerate the transition to a renewable energy economy.[1]
",https://en.wikipedia.org/wiki/American_Council_on_Renewable_Energy,False
http://scholarspace.manoa.hawaii.edu,Energy,"
",https://en.wikipedia.org/wiki/Geothermal_electricity,False
https://www.geothermal-library.org,Energy,"
",https://en.wikipedia.org/wiki/Geothermal_electricity,False
http://www.geni.org,Energy,"
",https://en.wikipedia.org/wiki/Geothermal_electricity,False
http://www.higp.hawaii.edu,Energy,,https://en.wikipedia.org/wiki/Geothermal_energy_in_the_United_States,False
http://www.worldscientific.com,Energy,,https://en.wikipedia.org/wiki/Geothermal_energy_in_the_United_States,False
https://earthquake.usgs.gov,Energy,,https://en.wikipedia.org/wiki/Geothermal_energy_in_the_United_States,False
http://www.renewableenergyworld.com,Energy,,https://en.wikipedia.org/wiki/Geothermal_energy_in_the_United_States,False
http://www.geothermal.org,Energy,,https://en.wikipedia.org/wiki/Geothermal_energy_in_the_United_States,False
http://css.snre.umich.edu,Energy,"Renewable energy contribution to the United States total primary energy consumption in 2016 by source. Renewable energy was 12.2% of the total energy, or 10.22 Q BTU[1]
",https://en.wikipedia.org/wiki/Renewable_energy_in_the_United_States,False
http://www.css.snre.umich.edu,Energy,"Renewable energy contribution to the United States total primary energy consumption in 2016 by source. Renewable energy was 12.2% of the total energy, or 10.22 Q BTU[1]
",https://en.wikipedia.org/wiki/Renewable_energy_in_the_United_States,False
http://www.cssbi.ca,Energy,"Sheet metal is metal formed by an industrial process into thin, flat pieces. Sheet metal is one of the fundamental forms used in metalworking and it can be cut and bent into a variety of shapes. Countless everyday objects are fabricated from sheet metal. Thicknesses can vary significantly; extremely thin sheets are considered foil or leaf, and pieces thicker than 6 mm (0.25 in) are considered plate.
",https://en.wikipedia.org/wiki/Sheet_metal,False
http://www.steelmarketupdate.com,Energy,"Sheet metal is metal formed by an industrial process into thin, flat pieces. Sheet metal is one of the fundamental forms used in metalworking and it can be cut and bent into a variety of shapes. Countless everyday objects are fabricated from sheet metal. Thicknesses can vary significantly; extremely thin sheets are considered foil or leaf, and pieces thicker than 6 mm (0.25 in) are considered plate.
",https://en.wikipedia.org/wiki/Sheet_metal,False
http://www.iso.org,Energy,"Pressurisation duct work is a passive fire protection system. It is used to supply fresh air to any area of refuge, designated emergency evacuation or egress route.
",https://en.wikipedia.org/wiki/Pressurisation_ductwork,False
http://www.firestop.org,Energy,"Pressurisation duct work is a passive fire protection system. It is used to supply fresh air to any area of refuge, designated emergency evacuation or egress route.
",https://en.wikipedia.org/wiki/Pressurisation_ductwork,False
http://www.wisegeek.org,Energy,"Smoke exhaust ductwork, in Europe, is typically protected via passive fire protection means, subject to fire testing (typically to NBN EN 1366-8) and listing and approval use and compliance. It is used to remove smoke from buildings, ships or offshore structures to enable emergency evacuation as well as improved firefighting. In North America, fireproofed ductwork may be used for the purpose of smoke exhaust, but it is more common to use unfireproofed return air ductwork, whereby no fire testing or listings are employed to qualify the ductwork for this use. Evidence of this North American practice can be found in the 2010 National Building Code of Canada, 3.2.8.8. Mechanical Exhaust System, as well as Sections 909.16.2 and 910 of the 2015 International Building Code.",https://en.wikipedia.org/wiki/Smoke_exhaust_ductwork,False
http://de.slideshare.net,Energy,"Smoke exhaust ductwork, in Europe, is typically protected via passive fire protection means, subject to fire testing (typically to NBN EN 1366-8) and listing and approval use and compliance. It is used to remove smoke from buildings, ships or offshore structures to enable emergency evacuation as well as improved firefighting. In North America, fireproofed ductwork may be used for the purpose of smoke exhaust, but it is more common to use unfireproofed return air ductwork, whereby no fire testing or listings are employed to qualify the ductwork for this use. Evidence of this North American practice can be found in the 2010 National Building Code of Canada, 3.2.8.8. Mechanical Exhaust System, as well as Sections 909.16.2 and 910 of the 2015 International Building Code.",https://en.wikipedia.org/wiki/Smoke_exhaust_ductwork,False
http://www.askthebuilder.com,Energy,"Smoke exhaust ductwork, in Europe, is typically protected via passive fire protection means, subject to fire testing (typically to NBN EN 1366-8) and listing and approval use and compliance. It is used to remove smoke from buildings, ships or offshore structures to enable emergency evacuation as well as improved firefighting. In North America, fireproofed ductwork may be used for the purpose of smoke exhaust, but it is more common to use unfireproofed return air ductwork, whereby no fire testing or listings are employed to qualify the ductwork for this use. Evidence of this North American practice can be found in the 2010 National Building Code of Canada, 3.2.8.8. Mechanical Exhaust System, as well as Sections 909.16.2 and 910 of the 2015 International Building Code.",https://en.wikipedia.org/wiki/Smoke_exhaust_ductwork,False
http://www.aci-na.org,Entertainment and leisure,"The Airlines Reporting Corporation (ARC) is a company which provides ticket transaction settlement services between airlines and travel agencies (both traditional and online) and the travel management companies that sell their products in the United States. ARC, which is owned by nine major airlines, also offers its transactional data within various industries, including financial. In 2015, ARC processed more than $88 billion[1] worth of transactions for its customers.
",https://en.wikipedia.org/wiki/Airlines_Reporting_Corporation,False
http://arccorp.com,Entertainment and leisure,"The Airlines Reporting Corporation (ARC) is a company which provides ticket transaction settlement services between airlines and travel agencies (both traditional and online) and the travel management companies that sell their products in the United States. ARC, which is owned by nine major airlines, also offers its transactional data within various industries, including financial. In 2015, ARC processed more than $88 billion[1] worth of transactions for its customers.
",https://en.wikipedia.org/wiki/Airlines_Reporting_Corporation,False
http://purl.org,Entertainment and leisure,"The International Air Transport Association (IATA /aɪˈɑːtə/[1]) is a trade association of the world’s airlines. Consisting of 290 airlines, primarily major carriers, representing 117 countries, the IATA's member airlines account for carrying approximately 82% of total Available Seat Miles air traffic.[2] IATA supports airline activity and helps formulate industry policy and standards. It is headquartered in Montreal, Quebec, Canada with Executive Offices in Geneva, Switzerland.[3]
",https://en.wikipedia.org/wiki/International_Air_Transport_Association,False
https://www.iata.org,Entertainment and leisure,"The International Air Transport Association (IATA /aɪˈɑːtə/[1]) is a trade association of the world’s airlines. Consisting of 290 airlines, primarily major carriers, representing 117 countries, the IATA's member airlines account for carrying approximately 82% of total Available Seat Miles air traffic.[2] IATA supports airline activity and helps formulate industry policy and standards. It is headquartered in Montreal, Quebec, Canada with Executive Offices in Geneva, Switzerland.[3]
",https://en.wikipedia.org/wiki/International_Air_Transport_Association,False
http://www.paralympic.org,Entertainment and leisure,"
",https://en.wikipedia.org/wiki/Archery,False
http://www.museum.manchester.ac.uk,Entertainment and leisure,"The bow and arrow is a ranged weapon system consisting of an elastic launching device (bow) and long-shafted projectiles (arrows).
",https://en.wikipedia.org/wiki/Bow_(weapon),False
http://www.bio.vu.nl,Entertainment and leisure,"The bow and arrow is a ranged weapon system consisting of an elastic launching device (bow) and long-shafted projectiles (arrows).
",https://en.wikipedia.org/wiki/Bow_(weapon),False
http://www.atarn.org,Entertainment and leisure,"The bow and arrow is a ranged weapon system consisting of an elastic launching device (bow) and long-shafted projectiles (arrows).
",https://en.wikipedia.org/wiki/Bow_(weapon),False
http://www.oplin.org,Entertainment and leisure,"An arrow is a fin-stabilized projectile that is launched via a bow, and usually consists of a long straight stiff shaft with stabilizers called fletchings, as well as a weighty (and usually sharp and pointed) arrowhead attached to the front end, and a slot at the rear end called nock for engaging bowstring.  The use of bows and arrows by humans predates recorded history and is common to most cultures.  A craftsman who makes arrows is a fletcher, and one that makes arrowheads is an arrowsmith.[1]
",https://en.wikipedia.org/wiki/Arrow,False
http://www.tradgang.com,Entertainment and leisure,"An arrow is a fin-stabilized projectile that is launched via a bow, and usually consists of a long straight stiff shaft with stabilizers called fletchings, as well as a weighty (and usually sharp and pointed) arrowhead attached to the front end, and a slot at the rear end called nock for engaging bowstring.  The use of bows and arrows by humans predates recorded history and is common to most cultures.  A craftsman who makes arrows is a fletcher, and one that makes arrowheads is an arrowsmith.[1]
",https://en.wikipedia.org/wiki/Arrow,False
http://www.huntersfriend.com,Entertainment and leisure,"An arrow is a fin-stabilized projectile that is launched via a bow, and usually consists of a long straight stiff shaft with stabilizers called fletchings, as well as a weighty (and usually sharp and pointed) arrowhead attached to the front end, and a slot at the rear end called nock for engaging bowstring.  The use of bows and arrows by humans predates recorded history and is common to most cultures.  A craftsman who makes arrows is a fletcher, and one that makes arrowheads is an arrowsmith.[1]
",https://en.wikipedia.org/wiki/Arrow,False
http://www.lort.org,Entertainment and leisure,"The League of Resident Theatres (LORT) is the largest professional theater association of its kind in the United States, with 72 member theaters located in every major market in the U.S., including 29 states and the District of Columbia. LORT members collectively issue more Equity contracts to actors than Broadway and commercial tours combined.
",https://en.wikipedia.org/wiki/League_of_Resident_Theatres,False
http://www.tkts.co.uk,Entertainment and leisure,"The TKTS ticket booths in New York City and London sell Broadway and Off-Broadway shows, music, and dance events and West End theatre tickets, respectively, at discounts of 20–50% off the face value.",https://en.wikipedia.org/wiki/TKTS,False
http://www.tdf.org,Entertainment and leisure,"The TKTS ticket booths in New York City and London sell Broadway and Off-Broadway shows, music, and dance events and West End theatre tickets, respectively, at discounts of 20–50% off the face value.",https://en.wikipedia.org/wiki/TKTS,False
http://www.bigga.org.uk,Entertainment and leisure,"BIGGA, the British and International Golf Greenkeepers Association was officially formed on January 1, 1987. The association represents the interests of greenkeepers and progresses and develops of the profession of greenkeeping.
",https://en.wikipedia.org/wiki/British_and_International_Golf_Greenkeepers_Association,False
http://www.pgms.org,Entertainment and leisure,"The Professional Grounds Management Society (PGMS) is an individual membership society of grounds professionals advancing the grounds management profession through education and professional development in the United States.
",https://en.wikipedia.org/wiki/Professional_Grounds_Management_Society,False
http://www.webatelier.net,Entertainment and leisure,"Travel technology (also called tourism technology, and hospitality automation) is the application of Information Technology (IT) or Information and Communications Technology (ICT) in the travel, tourism and hospitality industry.  One form of travel technology is flight tracking.
",https://en.wikipedia.org/wiki/Travel_technology,False
http://www.ifitt.org,Entertainment and leisure,"Travel technology (also called tourism technology, and hospitality automation) is the application of Information Technology (IT) or Information and Communications Technology (ICT) in the travel, tourism and hospitality industry.  One form of travel technology is flight tracking.
",https://en.wikipedia.org/wiki/Travel_technology,False
http://english.visitkorea.or.kr,Entertainment and leisure,"Travel technology (also called tourism technology, and hospitality automation) is the application of Information Technology (IT) or Information and Communications Technology (ICT) in the travel, tourism and hospitality industry.  One form of travel technology is flight tracking.
",https://en.wikipedia.org/wiki/Travel_technology,False
http://www.tim.hawaii.edu,Entertainment and leisure,"Travel technology (also called tourism technology, and hospitality automation) is the application of Information Technology (IT) or Information and Communications Technology (ICT) in the travel, tourism and hospitality industry.  One form of travel technology is flight tracking.
",https://en.wikipedia.org/wiki/Travel_technology,False
http://iatacodes.org,Entertainment and leisure,"An IATA airport code, also known as an IATA location identifier, IATA station code or simply a location identifier,[1] is a three-letter code designating many airports around the world, defined by the International Air Transport Association (IATA). The characters prominently displayed on baggage tags attached at airport check-in desks are an example of a way these codes are used.
",https://en.wikipedia.org/wiki/IATA_airport_code,False
http://www.unece.org,Entertainment and leisure,"An IATA airport code, also known as an IATA location identifier, IATA station code or simply a location identifier,[1] is a three-letter code designating many airports around the world, defined by the International Air Transport Association (IATA). The characters prominently displayed on baggage tags attached at airport check-in desks are an example of a way these codes are used.
",https://en.wikipedia.org/wiki/IATA_airport_code,False
http://www.skygod.com,Entertainment and leisure,"An IATA airport code, also known as an IATA location identifier, IATA station code or simply a location identifier,[1] is a three-letter code designating many airports around the world, defined by the International Air Transport Association (IATA). The characters prominently displayed on baggage tags attached at airport check-in desks are an example of a way these codes are used.
",https://en.wikipedia.org/wiki/IATA_airport_code,False
http://www.avcodes.co.uk,Entertainment and leisure,"An IATA airport code, also known as an IATA location identifier, IATA station code or simply a location identifier,[1] is a three-letter code designating many airports around the world, defined by the International Air Transport Association (IATA). The characters prominently displayed on baggage tags attached at airport check-in desks are an example of a way these codes are used.
",https://en.wikipedia.org/wiki/IATA_airport_code,False
http://www.world-airport-database.com,Entertainment and leisure,"An IATA airport code, also known as an IATA location identifier, IATA station code or simply a location identifier,[1] is a three-letter code designating many airports around the world, defined by the International Air Transport Association (IATA). The characters prominently displayed on baggage tags attached at airport check-in desks are an example of a way these codes are used.
",https://en.wikipedia.org/wiki/IATA_airport_code,False
http://www.aviationfanatic.com,Entertainment and leisure,"An airport is an aerodrome with facilities for flights to take off and land. Airports often have facilities to store and maintain aircraft, and a control tower. An airport consists of a landing area, which comprises an aerially accessible open space including at least one operationally active surface such as a runway for a plane to take off or a helipad, and often includes adjacent utility buildings such as control towers, hangars and terminals.",https://en.wikipedia.org/wiki/List_of_airports,False
http://www.lsionline.co.uk,Entertainment and leisure,"Light & Sound International (LSi) is a UK monthly entertainment technology magazine published in Eastbourne by PLASA Media Ltd, a commercial arm of the Professional Lighting and Sound Association (PLASA) and is distributed around the world in English. Light & Sound International covers the broad range of the entertainment, presentation and events industries worldwide, including theatre, live touring, clubs, themed venues, corporate events and presentations, as well as in-depth profiles of the people and companies who put it all together – and the issues affecting them.
",https://en.wikipedia.org/wiki/Lighting%26Sound_International,False
http://www.lightingandsoundamerica.com,Entertainment and leisure,"Lighting & Sound America is an American entertainment technology magazine published in New York City by PLASA Media Inc, a commercial arm of the Professional Lighting and Sound Association (PLASA). Lighting & Sound America covers the broad range of the entertainment, presentation and events industries worldwide, including theatre, live touring, clubs, themed venues, corporate events and presentations, as well as in-depth profiles of people and companies involved in the lighting and sound industry.[2][3]
",https://en.wikipedia.org/wiki/Lighting_%26_Sound_America,False
http://www.abtt.org.uk,Entertainment and leisure,"The Association of British Theatre Technicians (ABTT) is a British charitable organisation representing technical staff working within theatre. It was founded in 1961 by group of theatre producers, technicians and architects. [1] The ABTT  has played a role in ensuring that regulations are suitably drafted and enforced, publishing a number of recommended Codes of Practice for the theatrical industry and theatrical technicians. [2][3]
",https://en.wikipedia.org/wiki/Association_of_British_Theatre_Technicians,False
http://tsp.esta.org,Entertainment and leisure,"Remote Device Management (RDM) is a protocol enhancement to USITT DMX512 that allows bi-directional communication between a lighting or system controller and attached RDM compliant devices over a standard DMX line. This protocol will allow configuration, status monitoring, and management of these devices in such a way that does not disturb the normal operation of standard DMX512 devices that do not recognize the RDM protocol. The standard was originally developed by the Entertainment Services and Technology Association - Technical Standards (ESTA) [1] and is officially known as ""ANSI E1.20, Remote Device Management Over DMX512 Networks.",https://en.wikipedia.org/wiki/RDM_(lighting),False
http://www.openlighting.org,Entertainment and leisure,"DMX512 (Digital Multiplex) is a standard for digital communication networks that are commonly used to control stage lighting and effects. It was originally intended as a standardized method for controlling light dimmers, which, prior to DMX512, had employed various incompatible proprietary protocols. It soon became the primary method for linking controllers (such as a lighting console) to dimmers and special effects devices such as fog machines and intelligent lights. DMX has also expanded to uses in non-theatrical interior and architectural lighting, at scales ranging from strings of Christmas lights to electronic billboards. DMX can now be used to control almost anything, reflecting its popularity in theaters and venues.
",https://en.wikipedia.org/wiki/DMX512,False
http://opendmx.net,Entertainment and leisure,"DMX512 (Digital Multiplex) is a standard for digital communication networks that are commonly used to control stage lighting and effects. It was originally intended as a standardized method for controlling light dimmers, which, prior to DMX512, had employed various incompatible proprietary protocols. It soon became the primary method for linking controllers (such as a lighting console) to dimmers and special effects devices such as fog machines and intelligent lights. DMX has also expanded to uses in non-theatrical interior and architectural lighting, at scales ranging from strings of Christmas lights to electronic billboards. DMX can now be used to control almost anything, reflecting its popularity in theaters and venues.
",https://en.wikipedia.org/wiki/DMX512,False
http://www.usitt.org,Entertainment and leisure,"DMX512 (Digital Multiplex) is a standard for digital communication networks that are commonly used to control stage lighting and effects. It was originally intended as a standardized method for controlling light dimmers, which, prior to DMX512, had employed various incompatible proprietary protocols. It soon became the primary method for linking controllers (such as a lighting console) to dimmers and special effects devices such as fog machines and intelligent lights. DMX has also expanded to uses in non-theatrical interior and architectural lighting, at scales ranging from strings of Christmas lights to electronic billboards. DMX can now be used to control almost anything, reflecting its popularity in theaters and venues.
",https://en.wikipedia.org/wiki/DMX512,False
https://www.esrb.org,Entertainment and leisure,"A mobile software content rating system is a rating system which is tailored to users of mobile software.
",https://en.wikipedia.org/wiki/Mobile_software_content_rating_system,False
https://support.google.com,Entertainment and leisure,"A mobile software content rating system is a rating system which is tailored to users of mobile software.
",https://en.wikipedia.org/wiki/Mobile_software_content_rating_system,False
http://www.nafcu.org,"Financial, insurance","The National Association of Federally-Insured Credit Unions (NAFCU) is a U.S. trade organization representing the nation's federally-insured credit unions. The NAFCU hosts conferences,[1] publishes original research on issues relating to the credit union industry,[2] and provides testimony before the United States Congress on issues relating to credit unions and the financial services industry.[3]",https://en.wikipedia.org/wiki/National_Association_of_Federal_Credit_Unions,False
https://www.federalregister.gov,"Financial, insurance","The National Credit Union Administration (NCUA) is the independent federal agency created by the United States Congress to regulate, charter, and supervise federal credit unions. With the backing of the full faith and credit of the U.S. government, NCUA operates and manages the National Credit Union Share Insurance Fund, insuring the deposits of more than 111 million account holders in all federal credit unions and the overwhelming majority of state-chartered credit unions. As of  September 2016[update], there were 5,573 federally insured credit unions, with assets totaling more than $1.38 trillion, and net loans of $957.3 billion .[4]
",https://en.wikipedia.org/wiki/National_Credit_Union_Administration,False
http://webapps.ncua.gov,"Financial, insurance","The National Credit Union Administration (NCUA) is the independent federal agency created by the United States Congress to regulate, charter, and supervise federal credit unions. With the backing of the full faith and credit of the U.S. government, NCUA operates and manages the National Credit Union Share Insurance Fund, insuring the deposits of more than 111 million account holders in all federal credit unions and the overwhelming majority of state-chartered credit unions. As of  September 2016[update], there were 5,573 federally insured credit unions, with assets totaling more than $1.38 trillion, and net loans of $957.3 billion .[4]
",https://en.wikipedia.org/wiki/National_Credit_Union_Administration,False
http://www.ncua.gov,"Financial, insurance","The National Credit Union Administration (NCUA) is the independent federal agency created by the United States Congress to regulate, charter, and supervise federal credit unions. With the backing of the full faith and credit of the U.S. government, NCUA operates and manages the National Credit Union Share Insurance Fund, insuring the deposits of more than 111 million account holders in all federal credit unions and the overwhelming majority of state-chartered credit unions. As of  September 2016[update], there were 5,573 federally insured credit unions, with assets totaling more than $1.38 trillion, and net loans of $957.3 billion .[4]
",https://en.wikipedia.org/wiki/National_Credit_Union_Administration,False
http://www.mycreditunion.gov,"Financial, insurance","The National Credit Union Administration (NCUA) is the independent federal agency created by the United States Congress to regulate, charter, and supervise federal credit unions. With the backing of the full faith and credit of the U.S. government, NCUA operates and manages the National Credit Union Share Insurance Fund, insuring the deposits of more than 111 million account holders in all federal credit unions and the overwhelming majority of state-chartered credit unions. As of  September 2016[update], there were 5,573 federally insured credit unions, with assets totaling more than $1.38 trillion, and net loans of $957.3 billion .[4]
",https://en.wikipedia.org/wiki/National_Credit_Union_Administration,False
https://fia.org,"Financial, insurance","Securities market participants in the United States include corporations and governments issuing securities, persons and corporations buying and selling a security, the broker-dealers and exchanges which facilitate such trading, banks which safe keep assets, and regulators who monitor the markets' activities.  Investors buy and sell through broker-dealers and have their assets retained by either their executing broker-dealer,  a custodian bank or a prime broker. These transactions take place in the environment of equity and equity options exchanges, regulated by the U.S. Securities and Exchange Commission (SEC), or derivative exchanges, regulated by the Commodity Futures Trading Commission (CFTC). For transactions involving stocks and bonds, transfer agents assure that the ownership in each transaction is properly assigned to and held on behalf of each investor.
",https://en.wikipedia.org/wiki/Securities_market_participants_(United_States),False
